이름,날짜,종가
원/달러,2025-04-28,1437.00
원/달러,2025-04-29,1434.00
원/달러,2025-04-30,1437.50
원/달러,2025-05-02,1382.00
원/달러,2025-05-07,1398.50
원/달러,2025-05-08,1405.30
원/달러,2025-05-09,1399.50
원/달러,2025-05-12,1420.50
원/달러,2025-05-13,1417.50
원/달러,2025-05-14,1409.00
원/달러,2025-05-15,1400.00
원/달러,2025-05-16,1399.00
원/달러,2025-05-19,1390.10
원/달러,2025-05-20,1394.80
원/달러,2025-05-21,1377.00
원/달러,2025-05-22,1383.00
원/달러,2025-05-23,1368.00
원/달러,2025-05-26,1370.00
원/달러,2025-05-27,1376.00
원/달러,2025-05-28,1375.00
원/달러,2025-05-29,1372.00
원/달러,2025-05-30,1383.60
원/달러,2025-06-02,1379.00
원/달러,2025-06-04,1363.50
원/달러,2025-06-05,1362.70
원/달러,2025-06-09,1355.20
원/달러,2025-06-10,1367.30
원/달러,2025-06-11,1370.50
원/달러,2025-06-12,1356.40
원/달러,2025-06-13,1368.50
원/달러,2025-06-16,1359.00
원/달러,2025-06-17,1379.50
원/달러,2025-06-18,1374.50
원/달러,2025-06-19,1377.80
원/달러,2025-06-20,1376.50
원/달러,2025-06-23,1372.50
원/달러,2025-06-24,1359.00
원/달러,2025-06-25,1361.00
원/달러,2025-06-26,1358.50
원/달러,2025-06-27,1364.00
원/달러,2025-06-30,1354.00
원/달러,2025-07-01,1358.00
원/달러,2025-07-02,1356.00
원/달러,2025-07-03,1363.50
원/달러,2025-07-04,1366.50
원/달러,2025-07-07,1376.00
원/달러,2025-07-08,1371.50
원/달러,2025-07-09,1374.80
원/달러,2025-07-10,1372.50
원/달러,2025-07-11,1379.20
원/달러,2025-07-14,1383.20
원/달러,2025-07-15,1387.50
원/달러,2025-07-16,1387.00
원/달러,2025-07-17,1391.50
원/달러,2025-07-18,1392.10
원/달러,2025-07-21,1383.30
원/달러,2025-07-22,1381.50
원/달러,2025-07-23,1376.50
원/달러,2025-07-24,1373.70
원/달러,2025-07-25,1384.50
원/달러,2025-07-28,1390.00
원/달러,2025-07-29,1389.00
원/달러,2025-07-30,1393.00
원/달러,2025-07-31,1395.00
원/달러,2025-08-01,1391.00
원/달러,2025-08-04,1386.00
원/달러,2025-08-05,1387.70
원/달러,2025-08-06,1385.50
원/달러,2025-08-07,1385.00
원/달러,2025-08-08,1391.50
원/달러,2025-08-11,1392.50
원/달러,2025-08-12,1385.50
원/달러,2025-08-13,1380.00
원/달러,2025-08-14,1390.00
원/달러,2025-08-18,1388.80
원/달러,2025-08-19,1393.20
원/달러,2025-08-20,1397.50
원/달러,2025-08-21,1401.50
원/달러,2025-08-22,1385.90
원/달러,2025-08-25,1391.50
원/달러,2025-08-26,1395.00
원/달러,2025-08-27,1394.00
원/달러,2025-08-28,1385.50
원/달러,2025-08-29,1391.50
원/달러,2025-09-01,1393.50
원/달러,2025-09-02,1396.00
원/달러,2025-09-03,1391.00
원/달러,2025-09-04,1394.00
원/달러,2025-09-05,1391.00
원/달러,2025-09-08,1386.50
원/달러,2025-09-09,1390.00
원/달러,2025-09-10,1389.90
원/달러,2025-09-11,1390.40
원/달러,2025-09-12,1394.00
원/달러,2025-09-15,1386.50
원/달러,2025-09-16,1379.80
원/달러,2025-09-17,1381.00
원/달러,2025-09-18,1388.50
원/달러,2025-09-19,1399.00
원/달러,2025-09-22,1392.00
원/달러,2025-09-23,1395.50
원/달러,2025-09-24,1405.00
원/달러,2025-09-25,1409.00
원/달러,2025-09-26,1410.50
원/달러,2025-09-29,1400.50
원/달러,2025-09-30,1406.00
원/달러,2025-10-01,1403.50
원/달러,2025-10-02,1424.70
원/달러,2025-10-10,1436.00
원/달러,2025-10-13,1427.00
원/달러,2025-10-14,1430.50
원/달러,2025-10-15,1422.50
원/달러,2025-10-16,1418.50
원/달러,2025-10-17,1423.80
원/달러,2025-10-20,1422.00
원/달러,2025-10-21,1432.00
원/달러,2025-10-22,1432.80
원/달러,2025-10-23,1437.50
원/달러,2025-10-24,1439.70
원/달러,2025-10-27,1433.50
원/달러,2025-10-28,1434.50
원/달러,2025-10-29,1427.50
원/달러,2025-10-30,1430.50
원/달러,2025-10-31,1431.20
원/달러,2025-11-03,1431.00
원/달러,2025-11-04,1444.00
원/달러,2025-11-05,1441.00
원/달러,2025-11-06,1449.00
원/달러,2025-11-07,1460.00
원/달러,2025-11-10,1456.80
원/달러,2025-11-11,1461.80
원/달러,2025-11-12,1469.50
원/달러,2025-11-13,1471.00
원/달러,2025-11-14,1455.50
원/달러,2025-11-17,1462.50
원/달러,2025-11-18,1461.00
원/달러,2025-11-19,1469.50
원/달러,2025-11-20,1475.00
원/달러,2025-11-21,1472.00
원/달러,2025-11-24,1475.20
원/달러,2025-11-25,1466.20
원/달러,2025-11-26,1470.50
원/달러,2025-11-27,1463.00
원/달러,2025-11-28,1470.50
원/달러,2025-12-01,1470.90
원/달러,2025-12-02,1469.50
원/달러,2025-12-03,1467.00
원/달러,2025-12-04,1475.00
원/달러,2025-12-05,1475.00
원/달러,2025-12-08,1469.50
원/달러,2025-12-09,1470.80
원/달러,2025-12-10,1466.60
원/달러,2025-12-11,1472.50
원/달러,2025-12-12,1477.50
원/달러,2025-12-15,1470.80
원/달러,2025-12-16,1474.50
원/달러,2025-12-17,1478.50
원/달러,2025-12-18,1476.50
원/달러,2025-12-19,1481.00
원/달러,2025-12-22,1480.80
원/달러,2025-12-23,1482.00
원/달러,2025-12-24,1450.00
원/달러,2025-12-26,1445.00
원/달러,2025-12-29,1434.50
원/달러,2025-12-30,1441.00
원/달러,2025-12-31,1447.00
원/달러,2026-01-02,1446.70
원/달러,2026-01-05,1446.80
원/달러,2026-01-06,1449.00
원/달러,2026-01-07,1450.50
원/달러,2026-01-08,1453.00
원/달러,2026-01-09,1459.90
원/달러,2026-01-12,1468.00
원/달러,2026-01-13,1478.50
원/달러,2026-01-14,1466.50
원/달러,2026-01-15,1470.30
원/달러,2026-01-16,1475.50
원/달러,2026-01-19,1474.50
원/달러,2026-01-20,1479.80
원/달러,2026-01-21,1467.70
원/달러,2026-01-22,1465.00
원/달러,2026-01-23,1455.30
원/달러,2026-01-26,1448.00
원/달러,2026-01-27,1435.50
원/달러,2026-01-28,1433.50
원/달러,2026-01-29,1435.00
원/달러,2026-01-30,1452.00
원/달러,2026-02-02,1453.50
원/달러,2026-02-03,1451.00
원/달러,2026-02-04,1460.50
원/달러,2026-02-05,1469.00
원/달러,2026-02-06,1465.50
원/달러,2026-02-09,1459.50
원/달러,2026-02-10,1459.00
원/달러,2026-02-11,1448.00
원/달러,2026-02-12,1442.50
원/달러,2026-02-13,1453.00
원/달러,2026-02-19,1451.00
원/달러,2026-02-20,1448.00
원/달러,2026-02-23,1446.00
원/달러,2026-02-24,1442.50
원/달러,2026-02-25,1427.50
원/달러,2026-02-26,1432.50
원/달러,2026-02-27,1466.50
원/달러,2026-03-03,1480.00
원/달러,2026-03-04,1463.50
원/달러,2026-03-05,1479.00
원/달러,2026-03-06,1485.00
원/달러,2026-03-09,1467.50
원/달러,2026-03-10,1475.50
원/달러,2026-03-11,1479.00
원/달러,2026-03-12,1491.00
원/달러,2026-03-13,1499.00
원/달러,2026-03-16,1491.50
원/달러,2026-03-17,1488.00
원/달러,2026-03-18,1505.00
원/달러,2026-03-19,1491.00
원/달러,2026-03-20,1506.50
원/달러,2026-03-23,1489.50
원/달러,2026-03-24,1497.00
원/달러,2026-03-25,1504.50
원/달러,2026-03-26,1508.00
원/달러,2026-03-27,1509.00
원/달러,2026-03-30,1517.50
원/달러,2026-03-31,1510.50
원/달러,2026-04-01,1513.00
원/달러,2026-04-02,1512.50
원/달러,2026-04-03,1513.50
원/달러,2026-04-06,1508.50
원/달러,2026-04-07,1497.00
원/달러,2026-04-08,1481.00
원/달러,2026-04-09,1476.00
원/달러,2026-04-10,1489.20
원/달러,2026-04-13,1480.50
원/달러,2026-04-14,1473.50
원/달러,2026-04-15,1476.50
원/달러,2026-04-16,1480.80
원/달러,2026-04-17,1479.30
원/달러,2026-04-20,1472.30
원/달러,2026-04-21,1482.00
원/달러,2026-04-22,1479.50
원/달러,2026-04-23,1484.00
원/달러,2026-04-24,1478.00
원/달러,2026-04-27,1475.00
원/달러,2026-04-28,1474.50
원/달러,2026-04-29,1488.00
원/달러,2026-04-30,1475.50
원/달러,2026-05-04,1469.00
원/달러,2026-05-06,1449.00
원/달러,2026-05-07,1458.00
원/달러,2026-05-08,1464.00
원/달러,2026-05-11,1475.00
원/달러,2026-05-12,1492.00
원/달러,2026-05-13,1489.50
원/달러,2026-05-14,1493.50
원/달러,2026-05-15,1498.00
원/달러,2026-05-18,1492.00
원/달러,2026-05-19,1507.80
원/달러,2026-05-20,1498.50
원/달러,2026-05-21,1505.50
원/달러,2026-05-22,1512.00
원/달러,2026-05-26,1507.50
원/달러,2026-05-27,1502.00
원/달러,2026-05-28,1496.50
원/달러,2026-05-29,1507.50
원/달러,2026-06-01,1514.50
원/달러,2026-06-02,1535.00
원/달러,2026-06-04,1534.00
원/달러,2026-06-05,1559.50
원/달러,2026-06-08,1527.80
원/달러,2026-06-09,1524.50
원/달러,2026-06-10,1524.50
원/달러,2026-06-11,1519.00
원/달러,2026-06-12,1514.70
원/달러,2026-06-15,1515.50
원/달러,2026-06-16,1511.00
원/달러,2026-06-17,1525.50
원/달러,2026-06-18,1538.00
원/달러,2026-06-19,1533.00
원/달러,2026-06-22,1538.50
원/달러,2026-06-23,1533.50
원/달러,2026-06-24,1543.50
원/달러,2026-06-25,1545.00
원/달러,2026-06-26,1537.50
원/달러,2026-06-29,1541.50
원/달러,2026-06-30,1548.00
원/달러,2026-07-01,1552.50
원/달러,2026-07-02,1542.50
원/달러,2026-07-03,1529.00
원/달러,2026-07-06,1530.50
원/달러,2026-07-07,1517.20
원/달러,2026-07-08,1507.00
원/달러,2026-07-09,1507.00
원/달러,2026-07-10,1502.00
원/달러,2026-07-13,1499.50
원/달러,2026-07-14,1491.00
원/달러,2026-07-15,1488.50
원/달러,2026-07-16,1491.00
원/달러,2026-07-20,1478.50
원/달러,2026-07-21,1482.50
원/달러,2026-07-22,1479.00
원/달러,2026-07-23,1476.50
원/달러,2026-07-24,1462.50
원/달러,2026-07-27,1466.00
원/달러,2026-07-28,1455.20
원/달러,2026-07-29,1446.00
원/달러,2026-07-30,1426.20
원/달러,2026-07-31,1440.00
원/달러,2026-08-03,1430.80
원/달러,2026-08-04,1431.00
원/달러,2026-08-05,1423.50
원/달러,2026-08-06,1424.50
원/달러,2026-08-07,1411.00
원/달러,2026-08-10,1419.50
원/달러,2026-08-11,1413.50
원/달러,2026-08-12,1419.00
원/달러,2026-08-13,1420.20
원/달러,2026-08-14,1417.50
원/달러,2026-08-18,1413.50
원/달러,2026-08-19,1390.00
원/달러,2026-08-20,1394.80
원/달러,2026-08-21,1387.00
원/달러,2026-08-24,1384.00
원/달러,2026-08-25,1383.50
원/달러,2026-08-26,1386.00
원/달러,2026-08-27,1382.00
원/달러,2026-08-28,1381.00
원/달러,2026-08-31,1369.50
원/달러,2026-09-01,1375.50
원/달러,2026-09-02,1360.30
원/달러,2026-09-03,1360.90
코스닥,2021-08-30,1031.84
코스닥,2021-08-31,1038.33
코스닥,2021-09-01,1045.98
코스닥,2021-09-02,1047.19
코스닥,2021-09-03,1053.85
코스닥,2021-09-06,1052.96
코스닥,2021-09-07,1054.43
코스닥,2021-09-08,1037.22
코스닥,2021-09-09,1034.62
코스닥,2021-09-10,1037.91
코스닥,2021-09-13,1026.34
코스닥,2021-09-14,1037.74
코스닥,2021-09-15,1042.79
코스닥,2021-09-16,1039.43
코스닥,2021-09-17,1046.12
코스닥,2021-09-23,1036.26
코스닥,2021-09-24,1037.03
코스닥,2021-09-27,1034.82
코스닥,2021-09-28,1012.51
코스닥,2021-09-29,1001.46
코스닥,2021-09-30,1003.27
코스닥,2021-10-01,983.2
코스닥,2021-10-05,955.37
코스닥,2021-10-06,922.36
코스닥,2021-10-07,953.43
코스닥,2021-10-08,953.11
코스닥,2021-10-12,940.15
코스닥,2021-10-13,953.47
코스닥,2021-10-14,983.43
코스닥,2021-10-15,990.54
코스닥,2021-10-18,993.86
코스닥,2021-10-19,1005.35
코스닥,2021-10-20,1001.62
코스닥,2021-10-21,993.7
코스닥,2021-10-22,995.07
코스닥,2021-10-25,994.31
코스닥,2021-10-26,1011.76
코스닥,2021-10-27,1008.95
코스닥,2021-10-28,1000.13
코스닥,2021-10-29,992.33
코스닥,2021-11-01,998.57
코스닥,2021-11-02,1009.44
코스닥,2021-11-03,1005.0
코스닥,2021-11-04,1001.43
코스닥,2021-11-05,1001.35
코스닥,2021-11-08,1002.5
코스닥,2021-11-09,1008.68
코스닥,2021-11-10,987.75
코스닥,2021-11-11,992.65
코스닥,2021-11-12,1009.07
코스닥,2021-11-15,1029.03
코스닥,2021-11-16,1035.46
코스닥,2021-11-17,1031.26
코스닥,2021-11-18,1032.77
코스닥,2021-11-19,1041.92
코스닥,2021-11-22,1032.31
코스닥,2021-11-23,1013.72
코스닥,2021-11-24,1020.13
코스닥,2021-11-25,1015.66
코스닥,2021-11-26,1005.89
코스닥,2021-11-29,992.34
코스닥,2021-11-30,965.63
코스닥,2021-12-01,977.15
코스닥,2021-12-02,977.43
코스닥,2021-12-03,998.47
코스닥,2021-12-06,991.87
코스닥,2021-12-07,996.64
코스닥,2021-12-08,1006.04
코스닥,2021-12-09,1022.87
코스닥,2021-12-10,1011.57
코스닥,2021-12-13,1005.96
코스닥,2021-12-14,1002.81
코스닥,2021-12-15,1003.52
코스닥,2021-12-16,1007.86
코스닥,2021-12-17,1001.26
코스닥,2021-12-20,990.51
코스닥,2021-12-21,996.6
코스닥,2021-12-22,1000.13
코스닥,2021-12-23,1003.31
코스닥,2021-12-24,1007.42
코스닥,2021-12-27,1011.36
코스닥,2021-12-28,1027.44
코스닥,2021-12-29,1028.05
코스닥,2021-12-30,1033.98
코스닥,2022-01-03,1037.83
코스닥,2022-01-04,1031.66
코스닥,2022-01-05,1009.62
코스닥,2022-01-06,980.3
코스닥,2022-01-07,995.16
코스닥,2022-01-10,980.38
코스닥,2022-01-11,969.92
코스닥,2022-01-12,991.33
코스닥,2022-01-13,983.25
코스닥,2022-01-14,971.39
